"id","title","speech_title","speaker_name"
"TeGr86rq06c","Lifelike simulations that make real-life surgery safer | Peter Weinstock","Lifelike simulations that make real-life surgery safer","Peter Weinstock"
"AYzA2uyd9_s","Inside America's dead shopping malls | Dan Bell","Inside America's dead shopping malls","Dan Bell"
"IfSkBBgF4a0","""Turceasca"" | Silk Road Ensemble","""Turceasca""","Silk Road Ensemble"
"mWA2uL8zXPI","What young women believe about their own sexual pleasure | Peggy Orenstein","What young women believe about their own sexual pleasure","Peggy Orenstein"
"ByEoeBYUwOo","Adventures of an asteroid hunter | Carrie Nugent","Adventures of an asteroid hunter","Carrie Nugent"
"zcMj4Az1MwE","A burial practice that nourishes the planet | Caitlin Doughty","A burial practice that nourishes the planet","Caitlin Doughty"
"esD6aaIjhek","Beautiful new words to describe obscure emotions | John Koenig","Beautiful new words to describe obscure emotions","John Koenig"
"N0vRIqeoefs","Why women should tell the stories of humanity | Jude Kelly","Why women should tell the stories of humanity","Jude Kelly"
"UG_X_7g63rY","How I'm fighting bias in algorithms | Joy Buolamwini","How I'm fighting bias in algorithms","Joy Buolamwini"
"qxmEpmCtM3o","To raise brave girls, encourage adventure | Caroline Paul","To raise brave girls, encourage adventure","Caroline Paul"
"n8yhaFd_GpM","A scientific approach to the paranormal | Carrie Poppy","A scientific approach to the paranormal","Carrie Poppy"
"-GhVGZVcME8","""Rollercoaster"" | Sara Ramirez","""Rollercoaster""","Sara Ramirez"
"xlUPlxSpDRo","Stories from a home for terminally ill children | Kathy Hull","Stories from a home for terminally ill children","Kathy Hull"
"JlbwchclCBo","What I learned from 2,000 obituaries | Lux Narayan","What I learned from 2,000 obituaries","Lux Narayan"
"es4w3WUcrN0","This app makes it fun to pick up litter | Jeff Kirschner","This app makes it fun to pick up litter","Jeff Kirschner"
"7kkRkhAXZGg","The data behind Hollywood's sexism | Stacy Smith","The data behind Hollywood's sexism","Stacy Smith"
"aTfwA1TaH3Q","A few ways to fix a government | Charity Wayua","A few ways to fix a government","Charity Wayua"
"_pQ1BCdSTTI","Smelfies, and other experiments in synthetic biology | Ani Liu","Smelfies, and other experiments in synthetic biology","Ani Liu"
"M_4x6G0zzeg","How to practice safe sexting | Amy Adele Hasinoff","How to practice safe sexting","Amy Adele Hasinoff"
"CVdPhUPO5YU","A robot that eats pollution | Jonathan Rossiter","A robot that eats pollution","Jonathan Rossiter"
"z0HsPBKfhoI","Don't fear superintelligent AI | Grady Booch","Don't fear superintelligent AI","Grady Booch"
"2ju61VPdTzw","How jails extort the poor | Salil Dudani","How jails extort the poor","Salil Dudani"
"w1R4F9s_oow","3 ways to fix a broken news industry | Lara Setrakian","3 ways to fix a broken news industry","Lara Setrakian"
"8UPHFjHvGvY","An electrifying acoustic guitar performance | Rodrigo y Gabriela","An electrifying acoustic guitar performance","Rodrigo y Gabriela"
"ktOeFgmdIAo","How racism harms pregnant women -- and what can help | Miriam Zoila Pérez","How racism harms pregnant women -- and what can help","Miriam Zoila Pérez"
"dY9f9bFctUE","What it's like to be a parent in a war zone | Aala El-Khani","What it's like to be a parent in a war zone","Aala El-Khani"
"bVV2Zk88beY","I grew up in the Westboro Baptist Church. Here's why I left | Megan Phelps-Roper","I grew up in the Westboro Baptist Church. Here's why I left","Megan Phelps-Roper"
"6cL5Nud8d7w","4 ways to make a city more walkable | Jeff Speck","4 ways to make a city more walkable","Jeff Speck"
"HfMhU6qjVVM","New nanotech to detect cancer early | Joshua Smith","New nanotech to detect cancer early","Joshua Smith"
"aR5N2Jl8k14","The incredible inventions of intuitive AI | Maurice Conti","The incredible inventions of intuitive AI","Maurice Conti"
"BXlnrFpCu0c","My son was a Columbine shooter. This is my story | Sue Klebold | TED","My son was a Columbine shooter. This is my story","Sue Klebold"
"9qd36_QPxSY","What time is it on Mars? | Nagin Cox","What time is it on Mars?","Nagin Cox"
"ogeGJS0GEF4","Why you should love statistics | Alan Smith","Why you should love statistics","Alan Smith"
"szt7f5NmE9E","Nationalism vs. globalism: the new political divide | Yuval Noah Harari","Nationalism vs. globalism: the new political divide","Yuval Noah Harari"
"rftagV38YKY","Help discover ancient ruins -- before it's too late | Sarah Parcak","Help discover ancient ruins -- before it's too late","Sarah Parcak"
"AkUcaludrcI","A young scientist's quest for clean water | Deepika Kurup","A young scientist's quest for clean water","Deepika Kurup"
"WJo98LfIfEA","What we don't know about Europe's Muslim kids | Deeyah Khan","What we don't know about Europe's Muslim kids","Deeyah Khan"
"FqrLUtIFVjs","Where is cybercrime really coming from? | Caleb Barlow","Where is cybercrime really coming from?","Caleb Barlow"
"E_fB_s_TC5k","Buildings that blend nature and city | Jeanne Gang","Buildings that blend nature and city","Jeanne Gang"
"gyPoqFcvt9w","Our story of rape and reconciliation | Thordis Elva and Tom Stranger","Our story of rape and reconciliation","Thordis Elva and Tom Stranger"
"nOHbn8Q1fBM","The ethical dilemma of designer babies | Paul Knoepfler","The ethical dilemma of designer babies","Paul Knoepfler"
"6V6p1tgHfm0","How to have better political conversations | Robb Willer","How to have better political conversations","Robb Willer"
"ulYR5bpu68E","Art made of the air we breathe |  Emily Parsons-Lord","Art made of the air we breathe"," Emily Parsons-Lord"
"n3kNlFMXslo","How to gain control of your free time | Laura Vanderkam | TED","How to gain control of your free time","Laura Vanderkam"
"th3nnEpITz0","Will automation take away all our jobs? | David Autor","Will automation take away all our jobs?","David Autor"
"xsU10fX0aC0","To solve old problems, study new species | Alejandro Sánchez Alvarado","To solve old problems, study new species","Alejandro Sánchez Alvarado"
"YDvbDiJZpy0","Meet the inventor of the electronic spreadsheet | Dan Bricklin","Meet the inventor of the electronic spreadsheet","Dan Bricklin"
"Ds_rzoyyfF0","The next step in nanotechnology | George Tulevski","The next step in nanotechnology","George Tulevski"
"hfDkDzZ9GsU","Want kids to learn well? Feed them well | Sam Kass","Want kids to learn well? Feed them well","Sam Kass"
"zMWYQRKuc5M","A better way to talk about love | Mandy Len Catron","A better way to talk about love","Mandy Len Catron"
"zU-5GcqzHNM","The lies we tell pregnant women | Sofia Jawed-Wessel","The lies we tell pregnant women","Sofia Jawed-Wessel"
"dYNc3P4j-t4","The world doesn't need more nuclear weapons | Erika Gregory","The world doesn't need more nuclear weapons","Erika Gregory"
"YyXRYgjQXX0","Are you a giver or a taker? | Adam Grant","Are you a giver or a taker?","Adam Grant"
"o4Nno6POrwE","It's time to reclaim religion | Sharon Brous","It's time to reclaim religion","Sharon Brous"
"BQj2Z_GPsY8","How we explore unanswered questions in physics | James Beacham","How we explore unanswered questions in physics","James Beacham"
"qMppKiqMpAk","Why Earth may someday look like Mars | Anjali Tripathi","Why Earth may someday look like Mars","Anjali Tripathi"
"GSf6nij-SdA","How online abuse of women has spiraled out of control | Ashley Judd","How online abuse of women has spiraled out of control","Ashley Judd"
"Fb3yp4uJhq0","What happens when you have a disease doctors can't diagnose | Jennifer Brea","What happens when you have a disease doctors can't diagnose","Jennifer Brea"
"j-SqQDPGW2k","Could a drug prevent depression and PTSD? | Rebecca Brachman","Could a drug prevent depression and PTSD?","Rebecca Brachman"
"IjbTiRbeNpM","How AI can bring on a second Industrial Revolution | Kevin Kelly","How AI can bring on a second Industrial Revolution","Kevin Kelly"
"wYC-HKl4RPU","Why curiosity is the key to science and medicine | Kevin B. Jones","Why curiosity is the key to science and medicine","Kevin B. Jones"
"jM9Q3xP2iBo","Do kids think of sperm donors as family? | Veerle Provoost","Do kids think of sperm donors as family?","Veerle Provoost"
"Fcm-mAwPkxg","Say your truths and seek them in others | Elizabeth Lesser","Say your truths and seek them in others","Elizabeth Lesser"
"-vZXgApsPCQ","What I learned from 100 days of rejection | Jia Jiang | TED","What I learned from 100 days of rejection","Jia Jiang"
"501FEzbB1JI","Let's clean up the space junk orbiting Earth | Natalie Panek","Let's clean up the space junk orbiting Earth","Natalie Panek"
"lwcvhh4pLjE","A queer vision of love and marriage | Tiq Milan and Kim Katrin Milan","A queer vision of love and marriage","Tiq Milan and Kim Katrin Milan"
"3wxBTEo8-T8","4 larger-than-life lessons from soap operas | Kate Adams","4 larger-than-life lessons from soap operas","Kate Adams"
"qaf-jNLjedo","How an old loop of railroads is changing the face of a city | Ryan Gravel","How an old loop of railroads is changing the face of a city","Ryan Gravel"
"iWaZEXBbQL0","Maps that show us who we are (not just where we are) | Danny Dorling","Maps that show us who we are (not just where we are)","Danny Dorling"
"tbicAmaXYtM","An interview with the founders of Black Lives Matter | Alicia Garza, Patrisse Cullors, Opal Tometi","An interview with the founders of Black Lives Matter","Alicia Garza, Patrisse Cullors, Opal Tometi"
"d-8n24ZwZcQ","We need nuclear power to solve climate change | Joe Lassiter","We need nuclear power to solve climate change","Joe Lassiter"
"MEDgtjpycYg","How to speak up for yourself | Adam Galinsky","How to speak up for yourself","Adam Galinsky"
"w8lH8tNlAXc","What will humans look like in 100 years? | Juan Enriquez","What will humans look like in 100 years?","Juan Enriquez"
"r92jUj7gNRw","A political party for women's equality | Sandi Toksvig","A political party for women's equality","Sandi Toksvig"
"ZQElzjCsl9o","Math is the hidden secret to understanding the world | Roger Antonsen","Math is the hidden secret to understanding the world","Roger Antonsen"
"hHOX3dlhhZ0","Help for kids the education system ignores | Victor Rios","Help for kids the education system ignores","Victor Rios"
"hLltkC-G5dY","The playful wonderland behind great inventions | Steven Johnson","The playful wonderland behind great inventions","Steven Johnson"
"RplnSVTzvnU","How the blockchain will radically transform the economy | Bettina Warburg","How the blockchain will radically transform the economy","Bettina Warburg"
"akOe5-UsQ2o","The urgency of intersectionality | Kimberlé Crenshaw | TED","The urgency of intersectionality","Kimberlé Crenshaw"
"ZnC_UBmeRxw","We train soldiers for war. Let's train them to come home, too | Hector Garcia","We train soldiers for war. Let's train them to come home, too","Hector Garcia"
"XiEQmcZi8cM","Islamophobia killed my brother. Let's end the hate | Suzanne Barakat","Islamophobia killed my brother. Let's end the hate","Suzanne Barakat"
"1k89OTpDvIU","Easy DIY projects for kid engineers | Fawn Qiu","Easy DIY projects for kid engineers","Fawn Qiu"
"uYaF8p_TNSU","It's time for women to run for office | Halla Tómasdóttir","It's time for women to run for office","Halla Tómasdóttir"
"FPhZGD-6kVQ","4 ways to build a human company in the age of machines | Tim Leberecht","4 ways to build a human company in the age of machines","Tim Leberecht"
"Sa27SUR0Mlo","Your company's data could help end world hunger | Mallory Freeman","Your company's data could help end world hunger","Mallory Freeman"
"7O7BMa9XGXE","How America's public schools keep kids in poverty | Kandice Sumner","How America's public schools keep kids in poverty","Kandice Sumner"
"_ZW-8-NCKMw","Your smartphone is a civil rights issue | Christopher Soghoian","Your smartphone is a civil rights issue","Christopher Soghoian"
"bzlYyhh3X0w","Enough with the fear of fat | Kelli Jean Drinkwater","Enough with the fear of fat","Kelli Jean Drinkwater"
"DvuINJTMG8g","""St. James Infirmary Blues"" | Silk Road Ensemble + Rhiannon Giddens","""St. James Infirmary Blues""","Silk Road Ensemble + Rhiannon Giddens"
"6liIKYeUzaY","Everything you hear on film is a lie | Tasos Frantzolas","Everything you hear on film is a lie","Tasos Frantzolas"
"VfAiNX7jn9A","The unexpected challenges of a country's first election | Philippa Neave","The unexpected challenges of a country's first election","Philippa Neave"
"6-eYu0fCtU8","How loss helped one artist find beauty in imperfection | Alyssa Monks","How loss helped one artist find beauty in imperfection","Alyssa Monks"
"AoAbPIbGLUo","How the US should use its superpower status | Ian Bremmer","How the US should use its superpower status","Ian Bremmer"
"OlLFK8oSNEM","What a driverless world could look like | Wanis Kabbaj","What a driverless world could look like","Wanis Kabbaj"
"zwpiI18TBdE","Inside the mind of a former radical jihadist | Manwar Ali","Inside the mind of a former radical jihadist","Manwar Ali"
